stage,run_idx,total_runs,seconds,lr,base_ch,weight_decay,adam_betas,loss_name,huber_beta,charbonnier_eps,scheduler,cosine_eta_min,plateau_factor,plateau_patience,grad_clip_norm,batch_size,val_mae,val_mse,val_rmse,val_norm_acc,config_json
stage1,168,576,52.259,0.0005,48,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.0763166041970253,0.013466585755348206,0.11604561928546982,0.9618416979014873,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,169,576,52.129,5e-05,48,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08343335831165313,0.014475213453173638,0.12031298123300593,0.9582833208441734,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,170,576,52.273,5e-05,48,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08149354207515716,0.01443756127357483,0.12015640338148786,0.9592532289624214,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,171,576,52.119,5e-05,48,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08222029304504394,0.014661395326256751,0.12108424887761723,0.958889853477478,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,172,576,51.943,5e-05,48,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08644608283042908,0.01592002707719803,0.12617458966526512,0.9567769585847855,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,173,576,52.189,5e-05,48,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.0839071228504181,0.01516226388514042,0.12313514480090734,0.958046438574791,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,174,576,52.147,5e-05,48,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08365679478645324,0.014814669638872147,0.12171552751753634,0.9581716026067734,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,175,576,52.182,0.0001,48,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07887280297279357,0.013667797058820725,0.11690935402618871,0.9605635985136032,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,176,576,52.514,0.0001,48,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07872758221626282,0.013564301624894142,0.1164658818061931,0.9606362088918686,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,177,576,52.368,0.0001,48,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07885913926362992,0.014348015740513802,0.11978320308170842,0.960570430368185,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,178,576,52.326,0.0001,48,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08166693675518036,0.014378530628979206,0.11991051091951534,0.9591665316224098,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,179,576,52.268,0.0001,48,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08160096126794815,0.014670685775578021,0.12112260637708397,0.9591995193660259,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,180,576,52.198,0.0001,48,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.08243679833412171,0.015719030022621153,0.12537555592148397,0.9587816008329392,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,181,576,52.166,0.0002,48,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07813367974758148,0.014379217818379402,0.1199133763113165,0.9609331601262092,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,182,576,51.933,0.0002,48,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.08573321288824082,0.020134213499724864,0.14189507919489266,0.9571333935558796,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,183,576,52.231,0.0002,48,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07753425759077072,0.01348670670390129,0.11613228105871895,0.9612328712046146,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,184,576,52.318,0.0002,48,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07811935675144195,0.013840759553015232,0.1176467575116936,0.960940321624279,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,185,576,52.32,0.0002,48,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07802543663978577,0.013861149929463863,0.11773338494014289,0.9609872816801072,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,186,576,52.268,0.0002,48,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07902243655920028,0.013714457184076309,0.11710874085257816,0.9604887817203999,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,187,576,52.079,0.0005,48,0.0,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07788236141204834,0.013809275686740875,0.11751287455738998,0.9610588192939759,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,188,576,52.028,0.0005,48,1e-05,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.07793700015544891,0.013471412628889083,0.11606641473263954,0.9610314999222755,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,189,576,51.996,0.0005,48,0.0001,"(0.9, 0.999)",huber,0.1,,none,,,,0.0,32,0.12621775132417679,0.05768633285164833,0.240179792762939,0.9368911243379117,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,190,576,51.91,0.0005,48,0.0,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07768669700622559,0.014475672975182534,0.1203148909120668,0.9611566514968872,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,191,576,52.032,0.0005,48,1e-05,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07758345210552216,0.013681531965732574,0.11696808096969265,0.961208273947239,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,192,576,52.238,0.0005,48,0.0001,"(0.9, 0.999)",huber,0.1,,cosine,0.0,,,0.0,32,0.07775455433130264,0.013486287280917168,0.1161304752462383,0.9611227228343486,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""huber_beta"": 0.1, ""loss_name"": ""huber"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,193,576,52.206,5e-05,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.08178933787345886,0.015797312185168267,0.12568735889168914,0.9591053310632706,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,194,576,52.276,5e-05,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.1261403478384018,0.05907031379640102,0.24304385159143815,0.9369298260807991,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,195,576,52.225,5e-05,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.0799743641614914,0.014134411960840225,0.11888823306299166,0.9600128179192543,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,196,576,52.266,5e-05,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08679404878616333,0.016233901284635067,0.12741232783618336,0.9566029756069183,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,197,576,52.431,5e-05,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08917447710037231,0.017807058446109296,0.13344309066455742,0.9554127614498138,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,198,576,52.189,5e-05,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08298977279663086,0.015159989088773727,0.1231259074637573,0.9585051136016846,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,199,576,52.153,0.0001,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07847964131832123,0.013802384972572327,0.11748355192354515,0.9607601793408393,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,200,576,52.254,0.0001,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07781918907165528,0.013620535001158715,0.11670704777843845,0.9610904054641723,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,201,576,52.342,0.0001,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07873694050312043,0.0140730322599411,0.11862981185157928,0.9606315297484398,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,202,576,52.192,0.0001,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08378551959991455,0.016524266242980958,0.12854674730611024,0.9581072402000427,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,203,576,52.331,0.0001,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.08100344169139861,0.015301258593797685,0.12369825622779686,0.9594982791543007,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,204,576,52.148,0.0001,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.0789855284690857,0.014076052963733673,0.11864254280709628,0.9605072357654572,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0001, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,205,576,52.112,0.0002,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07736619561910629,0.01394638977944851,0.11809483383894703,0.9613169021904469,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,206,576,52.125,0.0002,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07763234835863113,0.01503531488776207,0.12261857480725369,0.9611838258206844,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,207,576,51.943,0.0002,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.0768341549038887,0.013419153660535813,0.1158410706983314,0.9615829225480557,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,208,576,52.32,0.0002,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07881249892711639,0.014360544495284558,0.11983548929797282,0.9605937505364418,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,209,576,52.332,0.0002,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.0786160871386528,0.01410520450770855,0.11876533377930006,0.9606919564306736,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,210,576,52.254,0.0002,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07816471242904663,0.014611388713121414,0.12087757737943548,0.9609176437854767,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0002, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,211,576,52.337,0.0005,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07713087731599808,0.013568269826471805,0.11648291645761538,0.961434561342001,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,212,576,52.15,0.0005,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.07640410333871842,0.013719417110085487,0.1171299155215502,0.9617979483306408,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,213,576,51.718,0.0005,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,none,,,,0.0,32,0.0772155721783638,0.01418451501429081,0.1190987615984768,0.9613922139108181,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,214,576,51.845,0.0005,48,0.0,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07673791235685348,0.013713325679302215,0.11710390975241695,0.9616310438215733,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,215,576,52.032,0.0005,48,1e-05,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07642202740907669,0.013769124306738377,0.11734191197836508,0.9617889862954616,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,216,576,52.016,0.0005,48,0.0001,"(0.9, 0.999)",charbonnier,,0.001,cosine,0.0,,,0.0,32,0.07663995969295502,0.014191062331199647,0.11912624535004722,0.9616800201535225,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 48, ""batch_size"": 32, ""charbonnier_eps"": 0.001, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""charbonnier"", ""lr"": 0.0005, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,217,576,101.165,5e-05,64,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07916308987140655,0.014505865216255189,0.12044029731055628,0.9604184550642967,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,218,576,65.708,5e-05,64,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.08006014347076416,0.014147496804594994,0.11894325035324617,0.9599699282646179,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,219,576,65.822,5e-05,64,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.08039703410863876,0.014036592230200767,0.11847612514849043,0.9598014829456806,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
stage1,220,576,65.425,5e-05,64,0.0,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08314162468910218,0.01486879825592041,0.12193768185397166,0.9584291876554489,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0}"
stage1,221,576,65.61,5e-05,64,1e-05,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08229716020822525,0.015159466370940209,0.12312378474908985,0.9588514198958874,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 1e-05}"
stage1,222,576,65.816,5e-05,64,0.0001,"(0.9, 0.999)",l1,,,cosine,0.0,,,0.0,32,0.08247834742069245,0.015051946960389613,0.12268637642537827,0.9587608262896538,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""cosine_eta_min"": 0.0, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 5e-05, ""scheduler"": ""cosine"", ""weight_decay"": 0.0001}"
stage1,223,576,65.497,0.0001,64,0.0,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.12023315095901489,0.05396081560850143,0.23229467408552748,0.9398834245204926,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0}"
stage1,224,576,65.692,0.0001,64,1e-05,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07832337820529937,0.014374738469719886,0.11989469742119493,0.9608383108973503,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 1e-05}"
stage1,225,576,65.813,0.0001,64,0.0001,"(0.9, 0.999)",l1,,,none,,,,0.0,32,0.07818018555641175,0.01392336456477642,0.11799730744714652,0.9609099072217941,"{""adam_betas"": [0.9, 0.999], ""base_ch"": 64, ""batch_size"": 32, ""grad_clip_norm"": 0.0, ""loss_name"": ""l1"", ""lr"": 0.0001, ""scheduler"": ""none"", ""weight_decay"": 0.0001}"
